gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2015-12-06,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2015,Regular Season,13,12/06,Home,CAR,L,38 to 41,1,1,1.0,19.0,19.0,19.0,0.0,,,,,,,
2015-12-13,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2015,Regular Season,14,12/13,Away,TB,W,24 to 17,1,1,,,,,,,,,,,,
2015-12-21,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2015,Regular Season,15,12/21,Home,DET,L,27 to 35,1,1,,,,,,1.0,0.0,0.0,0.0,0.0,,
2015-12-27,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2015,Regular Season,16,12/27,Home,JAC,W,38 to 27,1,0,1.0,17.0,17.0,17.0,1.0,,,,,,,
2015-01-03,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2015,Regular Season,17,01/03,Away,ATL,W,20 to 17,1,1,1.0,4.0,4.0,4.0,0.0,,,,,,,
2014-09-07,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,1,09/07,Away,MIA,L,20 to 33,1,1,,,,,,,,,,,,
2014-09-14,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,2,09/14,Away,MIN,W,30 to 7,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2014-09-21,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,3,09/21,Home,OAK,W,16 to 9,1,0,,,,,,,,,,,,
2014-09-29,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,4,09/29,Away,KC,L,14 to 41,1,0,,,,,,,,,,,,
2014-10-05,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,5,10/05,Home,CIN,W,43 to 17,1,1,,,,,,,,,,,,
2014-10-12,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,6,10/12,Away,BUF,W,37 to 22,1,1,1.0,15.0,15.0,15.0,0.0,,,,,,,
2014-10-16,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,7,10/16,Home,NYJ,W,27 to 25,1,1,,,,,,,,,,,,
2014-10-26,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,8,10/26,Home,CHI,W,51 to 23,1,1,,,,,,,,,,,,
2014-11-02,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,9,11/02,Home,DEN,W,43 to 21,1,1,,,,,,,,,,,,
2014-11-16,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,11,11/16,Away,IND,W,42 to 20,1,1,0.0,0.0,,,0.0,,,,,,,
2014-11-23,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,12,11/23,Home,DET,W,34 to 9,1,0,,,,,,,,,,,,
2014-11-30,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,13,11/30,Away,GB,L,21 to 26,1,0,1.0,23.0,23.0,23.0,0.0,,,,,,,
2014-12-07,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,14,12/07,Away,SD,W,23 to 14,1,1,,,,,,,,,,,,
2014-12-14,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,15,12/14,Home,MIA,W,41 to 13,1,1,,,,,,,,,,,,
2014-12-21,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,16,12/21,Away,NYJ,W,17 to 16,1,1,,,,,,,,,,,,
2014-12-28,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2014,Regular Season,17,12/28,Home,BUF,L,9 to 17,1,1,0.0,0.0,,,0.0,,,,,,,
2013-09-08,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,1,09/08,Away,BUF,W,23 to 21,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2013-09-12,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,2,09/12,Home,NYJ,W,13 to 10,1,1,0.0,0.0,,,0.0,,,,,,,
2013-09-22,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,3,09/22,Home,TB,W,23 to 3,1,0,2.0,31.0,15.5,16.0,0.0,,,,,,,
2013-09-29,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,4,09/29,Away,ATL,W,30 to 23,1,1,,,,,,,,,,,,
2013-10-06,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,5,10/06,Away,CIN,L,6 to 13,1,1,1.0,2.0,2.0,2.0,0.0,,,,,,,
2013-10-13,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,6,10/13,Home,NO,W,30 to 27,1,1,4.0,57.0,14.3,19.0,0.0,,,,,,,
2013-10-20,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,7,10/20,Away,NYJ,L,27 to 30,1,0,,,,,,,,,,,,
2013-10-27,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,8,10/27,Home,MIA,W,27 to 17,1,1,,,,,,,,,,,,
2013-11-03,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,9,11/03,Home,PIT,W,55 to 31,1,1,1.0,17.0,17.0,17.0,0.0,,,,,,,
2013-11-18,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,11,11/18,Away,CAR,L,20 to 24,1,1,1.0,2.0,2.0,2.0,0.0,,,,,,,
2013-11-24,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,12,11/24,Home,DEN,W,34 to 31,0,0,,,,,,,,,,,,
2013-12-01,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,13,12/01,Away,HOU,W,34 to 31,0,0,,,,,,,,,,,,
2013-12-08,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,14,12/08,Home,CLE,W,27 to 26,0,0,,,,,,,,,,,,
2013-12-15,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,15,12/15,Away,MIA,L,20 to 24,1,0,1.0,13.0,13.0,13.0,1.0,,,,,,,
2013-12-22,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,16,12/22,Away,BAL,W,41 to 7,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2013-12-29,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2013,Regular Season,17,12/29,Home,BUF,W,34 to 20,1,1,0.0,0.0,,,0.0,,,,,,,
2012-09-09,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,1,09/09,Away,TEN,W,34 to 13,1,0,,,,,,,,,,,,
2012-09-16,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,2,09/16,Home,ARI,L,18 to 20,1,0,,,,,,,,,,,,
2012-09-23,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,3,09/23,Away,BAL,L,30 to 31,1,1,1.0,4.0,4.0,4.0,0.0,,,,,,,
2012-09-30,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,4,09/30,Away,BUF,W,52 to 28,1,1,,,,,,,,,,,,
2012-10-07,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,5,10/07,Home,DEN,W,31 to 21,0,0,,,,,,,,,,,,
2012-10-14,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,6,10/14,Away,SEA,L,23 to 24,0,0,,,,,,,,,,,,
2012-10-21,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,7,10/21,Home,NYJ,W,29 to 26,1,0,,,,,,,,,,,,
2012-10-28,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,8,10/28,Away,STL,W,45 to 7,1,0,1.0,18.0,18.0,18.0,0.0,,,,,,,
2012-11-11,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,10,11/11,Home,BUF,W,37 to 31,1,1,0.0,0.0,,,0.0,,,,,,,
2012-11-18,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,11,11/18,Home,IND,W,59 to 24,1,0,,,,,,,,,,,,
2012-11-22,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,12,11/22,Away,NYJ,W,49 to 19,1,0,,,,,,,,,,,,
2012-12-02,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,13,12/02,Away,MIA,W,23 to 16,1,0,,,,,,,,,,,,
2012-12-10,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,14,12/10,Home,HOU,W,42 to 14,1,1,,,,,,,,,,,,
2012-12-16,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,15,12/16,Home,SF,L,34 to 41,1,1,1.0,41.0,41.0,41.0,0.0,,,,,,,
2012-12-23,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,16,12/23,Away,JAC,W,23 to 16,1,1,2.0,46.0,23.0,32.0,0.0,,,,,,,
2012-12-30,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2012,Regular Season,17,12/30,Home,MIA,W,28 to 0,1,0,0.0,0.0,,,0.0,,,,,,,
2011-09-11,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,1,09/11,Home,PHI,L,13 to 31,0,0,,,,,,,,,,,,
2011-09-19,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,2,09/19,Away,NYG,L,16 to 28,1,1,1.0,8.0,8.0,8.0,0.0,,,,,,,
2011-09-25,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,3,09/25,Home,BAL,L,7 to 37,1,1,1.0,10.0,10.0,10.0,0.0,,,,,,,
2011-10-02,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,4,10/02,Home,WAS,L,10 to 17,1,1,0.0,0.0,,,0.0,,,,,,,
2011-10-16,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,6,10/16,Away,GB,L,3 to 24,1,1,,,,,,,,,,,,
2011-10-23,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,7,10/23,Away,DAL,L,7 to 34,1,1,3.0,44.0,14.7,27.0,0.0,,,,,,,
2011-10-30,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,8,10/30,Home,NO,W,31 to 21,1,1,0.0,0.0,,,0.0,,,,,,,
2011-11-06,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,9,11/06,Away,ARI,L,13 to 19,1,1,,,,,,,,,,,,
2011-11-13,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2011,Regular Season,10,11/13,Away,CLE,W,13 to 12,1,1,2.0,21.0,10.5,15.0,0.0,,,,,,,
2010-09-12,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,1,09/12,Home,ARI,L,13 to 17,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2010-09-19,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,2,09/19,Away,OAK,L,14 to 16,0,0,,,,,,,,,,,,
2010-09-26,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,3,09/26,Home,WAS,W,30 to 16,0,0,,,,,,,,,,,,
2010-10-03,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,4,10/03,Home,SEA,W,20 to 3,0,0,,,,,,,,,,,,
2010-10-10,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,5,10/10,Away,DET,L,6 to 44,0,0,,,,,,,,,,,,
2010-10-17,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,6,10/17,Home,SD,W,20 to 17,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2010-10-24,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,7,10/24,Away,TB,L,17 to 18,1,0,2.0,12.0,6.0,10.0,1.0,,,,,,,
2010-10-31,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,8,10/31,Home,CAR,W,20 to 10,1,1,2.0,19.0,9.5,15.0,0.0,,,,,,,
2010-11-14,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,10,11/14,Away,SF,L,20 to 23,1,0,2.0,20.0,10.0,16.0,0.0,,,,,,,
2010-11-21,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,11,11/21,Home,ATL,L,17 to 34,1,1,4.0,46.0,11.5,25.0,1.0,,,,,,,
2010-11-28,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,12,11/28,Away,DEN,W,36 to 33,1,1,1.0,36.0,36.0,36.0,1.0,,,,,,,
2010-12-05,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,13,12/05,Away,ARI,W,19 to 6,0,0,,,,,,,,,,,,
2010-12-12,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,14,12/12,Away,NO,L,13 to 31,0,0,,,,,,,,,,,,
2010-12-19,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,15,12/19,Home,KC,L,13 to 27,0,0,,,,,,,,,,,,
2010-12-26,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,16,12/26,Home,SF,W,25 to 17,0,0,,,,,,,,,,,,
2010-01-02,michaelhoomanawanui/497246,"Hoomanawanui, Michael",TE,2010,Regular Season,17,01/02,Away,SEA,L,6 to 16,1,0,,,,,,,,,,,,
2017-09-10,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,1,09/10,Away,CHI,W,23 to 17,1,1,2.0,128.0,64.0,88.0,1.0,,,,,,,
2017-09-17,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,2,09/17,Home,GB,W,34 to 23,1,1,2.0,7.0,3.5,4.0,0.0,,,,,,,
2017-09-24,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,3,09/24,Away,DET,W,30 to 26,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-10-01,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,4,10/01,Home,BUF,L,17 to 23,1,0,5.0,50.0,10.0,18.0,0.0,,,,,,,
2017-10-15,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,6,10/15,Home,MIA,L,17 to 20,1,1,7.0,48.0,6.9,11.0,0.0,,,,,,,
2017-10-22,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,7,10/22,Away,NE,L,7 to 23,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2017-10-29,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,8,10/29,Away,NYJ,W,25 to 20,1,1,4.0,47.0,11.8,21.0,1.0,,,,,,,
2017-11-05,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,9,11/05,Away,CAR,L,17 to 20,1,1,3.0,36.0,12.0,16.0,0.0,,,,,,,
2017-11-12,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,10,11/12,Home,DAL,W,27 to 7,1,1,6.0,49.0,8.2,14.0,1.0,,,,,,,
2017-11-20,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,11,11/20,Away,SEA,W,34 to 31,1,1,2.0,-1.0,-0.5,1.0,0.0,,,,,,,
2017-11-26,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,12,11/26,Home,TB,W,34 to 20,1,1,3.0,38.0,12.7,20.0,0.0,,,,,,,
2017-12-03,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,13,12/03,Home,MIN,L,9 to 14,1,0,3.0,21.0,7.0,8.0,0.0,,,,,,,
2017-12-07,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,14,12/07,Home,NO,W,20 to 17,1,0,2.0,23.0,11.5,12.0,0.0,,,,,,,
2017-12-18,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,15,12/18,Away,TB,W,24 to 21,1,0,2.0,12.0,6.0,7.0,0.0,,,,,,,
2017-12-24,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,16,12/24,Away,NO,L,13 to 23,1,0,3.0,18.0,6.0,10.0,0.0,,,,,,,
2017-12-31,austinhooper/2555415,"Hooper, Austin",TE,2017,Regular Season,17,12/31,Home,CAR,W,22 to 10,1,0,3.0,35.0,11.7,24.0,0.0,,,,,,,
2016-09-11,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,1,09/11,Home,TB,L,24 to 31,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2016-09-18,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,2,09/18,Away,OAK,W,35 to 28,1,0,3.0,84.0,28.0,44.0,0.0,,,,,,,
2016-09-26,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,3,09/26,Away,NO,W,45 to 32,1,0,,,,,,,,,,,,
2016-10-02,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,4,10/02,Home,CAR,W,48 to 33,1,0,1.0,42.0,42.0,42.0,1.0,,,,,,,
2016-10-09,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,5,10/09,Away,DEN,W,23 to 16,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2016-10-16,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,6,10/16,Away,SEA,L,24 to 26,1,0,,,,,,,,,,,,
2016-10-23,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,7,10/23,Home,SD,L,30 to 33,1,0,,,,,,,,,,,,
2016-10-30,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,8,10/30,Home,GB,W,33 to 32,1,1,5.0,41.0,8.2,17.0,0.0,,,,,,,
2016-11-03,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,9,11/03,Away,TB,W,43 to 28,1,0,3.0,46.0,15.3,28.0,1.0,,,,,,,
2016-11-13,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,10,11/13,Away,PHI,L,15 to 24,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2016-11-27,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,12,11/27,Home,ARI,W,38 to 19,1,0,2.0,8.0,4.0,5.0,0.0,,,,,,,
2016-12-04,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,13,12/04,Home,KC,L,28 to 29,1,1,0.0,0.0,,,0.0,,,,,,,
2016-12-11,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,14,12/11,Away,LA,W,42 to 14,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-12-18,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,15,12/18,Home,SF,W,41 to 13,1,0,1.0,9.0,9.0,9.0,1.0,,,,,,,
2016-12-24,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,16,12/24,Away,CAR,W,33 to 16,0,0,,,,,,,,,,,,
2016-01-01,austinhooper/2555415,"Hooper, Austin",TE,2016,Regular Season,17,01/01,Home,NO,W,38 to 32,0,0,,,,,,,,,,,,
2017-09-17,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,2,09/17,Home,CHI,W,29 to 7,1,1,1.0,17.0,17.0,17.0,0.0,,,,,,,
2017-09-24,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,3,09/24,Away,MIN,L,17 to 34,1,1,1.0,12.0,12.0,12.0,0.0,,,,,,,
2017-10-01,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,4,10/01,Home,NYG,W,25 to 23,1,1,2.0,63.0,31.5,58.0,1.0,,,,,,,
2017-10-05,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,5,10/05,Home,NE,L,14 to 19,1,1,0.0,0.0,,,0.0,,,,,,,
2017-10-15,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,6,10/15,Away,ARI,L,33 to 38,1,1,1.0,15.0,15.0,15.0,0.0,,,,,,,
2017-10-22,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,7,10/22,Away,BUF,L,27 to 30,1,1,6.0,98.0,16.3,33.0,2.0,,,,,,1.0,0.0
2017-10-29,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,8,10/29,Home,CAR,L,3 to 17,1,1,2.0,16.0,8.0,10.0,0.0,,,,,,,
2017-11-05,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,9,11/05,Away,NO,L,10 to 30,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,1.0,1.0
2017-11-12,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,10,11/12,Home,NYJ,W,15 to 10,1,1,,,,,,,,,,,,
2017-11-19,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,11,11/19,Away,MIA,W,30 to 20,1,1,3.0,52.0,17.3,24.0,1.0,,,,,,,
2017-11-26,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,12,11/26,Away,ATL,L,20 to 34,1,1,3.0,52.0,17.3,29.0,0.0,,,,,,,
2017-12-03,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,13,12/03,Away,GB,L,20 to 26,1,1,1.0,17.0,17.0,17.0,0.0,,,,,,,
2017-12-10,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,14,12/10,Home,DET,L,21 to 24,1,1,4.0,54.0,13.5,21.0,1.0,,,,,,1.0,1.0
2017-12-18,o.j.howard/2557856,"Howard, O.J.",TE,2017,Regular Season,15,12/18,Home,ATL,L,21 to 24,1,1,1.0,30.0,30.0,30.0,1.0,,,,,,,
2017-09-10,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,1,09/10,Away,CLE,W,21 to 18,1,1,6.0,41.0,6.8,19.0,2.0,,,,,,,
2017-09-17,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,2,09/17,Home,MIN,W,26 to 9,1,1,4.0,27.0,6.8,12.0,0.0,,,,,,,
2017-09-24,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,3,09/24,Away,CHI,L,17 to 23,1,1,2.0,19.0,9.5,14.0,0.0,,,,,,,
2017-10-01,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,4,10/01,Away,BAL,W,26 to 9,1,0,3.0,40.0,13.3,18.0,0.0,,,,,,,
2017-10-08,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,5,10/08,Home,JAX,L,9 to 30,1,1,3.0,24.0,8.0,15.0,0.0,,,,,,,
2017-10-15,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,6,10/15,Away,KC,W,19 to 13,1,1,,,,,,,,,,,,
2017-10-22,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,7,10/22,Home,CIN,W,29 to 14,1,1,,,,,,,,,,,,
2017-10-29,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,8,10/29,Away,DET,W,20 to 15,1,1,2.0,42.0,21.0,32.0,0.0,,,,,,,
2017-11-12,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,10,11/12,Away,IND,W,20 to 17,1,0,0.0,0.0,,,0.0,,,,,,,
2017-11-16,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,11,11/16,Home,TEN,W,40 to 17,1,1,5.0,21.0,4.2,11.0,1.0,,,,,,,
2017-11-26,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,12,11/26,Home,GB,W,31 to 28,1,1,3.0,32.0,10.7,17.0,0.0,,,,,,,
2017-12-04,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,13,12/04,Away,CIN,W,23 to 20,1,1,1.0,13.0,13.0,13.0,0.0,,,,,,,
2017-12-10,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,14,12/10,Home,BAL,W,39 to 38,1,1,10.0,97.0,9.7,18.0,0.0,,,,,,,
2017-12-17,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,15,12/17,Home,NE,L,24 to 27,1,1,2.0,7.0,3.5,6.0,0.0,,,,,,,
2017-12-25,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,16,12/25,Away,HOU,W,34 to 6,1,1,0.0,0.0,,,0.0,,,,,,,
2017-12-31,jessejames/2552633,"James, Jesse",TE,2017,Regular Season,17,12/31,Home,CLE,W,28 to 24,1,1,2.0,9.0,4.5,7.0,0.0,,,,,,,
2016-09-12,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,1,09/12,Away,WAS,W,38 to 16,1,1,5.0,31.0,6.2,8.0,0.0,,,,,,,
2016-09-18,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,2,09/18,Home,CIN,W,24 to 16,1,1,3.0,29.0,9.7,11.0,1.0,,,,,,,
2016-09-25,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,3,09/25,Away,PHI,L,3 to 34,1,1,2.0,10.0,5.0,6.0,0.0,,,,,,,
2016-10-02,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,4,10/02,Home,KC,W,43 to 14,1,1,2.0,15.0,7.5,9.0,1.0,,,,,,,
2016-10-09,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,5,10/09,Home,NYJ,W,31 to 13,1,1,6.0,43.0,7.2,14.0,1.0,,,,,,,
2016-10-16,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,6,10/16,Away,MIA,L,15 to 30,1,1,2.0,13.0,6.5,8.0,0.0,,,,,,,
2016-10-23,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,7,10/23,Home,NE,L,16 to 27,1,1,2.0,18.0,9.0,10.0,0.0,,,,,,,
2016-11-06,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,9,11/06,Away,BAL,L,14 to 21,1,1,2.0,13.0,6.5,7.0,0.0,,,,,,,
2016-11-13,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,10,11/13,Home,DAL,L,30 to 35,1,1,4.0,59.0,14.8,24.0,0.0,,,,,,,
2016-11-20,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,11,11/20,Away,CLE,W,24 to 9,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-11-24,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,12,11/24,Away,IND,W,28 to 7,1,1,0.0,0.0,,,0.0,,,,,,,
2016-12-04,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,13,12/04,Home,NYG,W,24 to 14,1,1,3.0,32.0,10.7,16.0,0.0,,,,,,,
2016-12-11,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,14,12/11,Away,BUF,W,27 to 20,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-12-18,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,15,12/18,Away,CIN,W,24 to 20,1,0,0.0,0.0,,,0.0,,,,,,,
2016-12-25,jessejames/2552633,"James, Jesse",TE,2016,Regular Season,16,12/25,Home,BAL,W,31 to 27,1,1,4.0,49.0,12.3,21.0,0.0,,,,,,,
