gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2016-10-09,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,5,10/09,Away,IND,L,23 to 29,1,0,,,,,,,,,,,,
2016-10-16,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,6,10/16,Home,JAX,L,16 to 17,1,0,,,,,,,,,,,,
2016-10-20,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,7,10/20,Away,GB,L,10 to 26,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2016-10-31,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,8,10/31,Home,MIN,W,20 to 10,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-13,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,10,11/13,Away,TB,L,10 to 36,1,0,,,,,,,,,,,,
2016-11-20,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,11,11/20,Away,NYG,L,16 to 22,1,1,1.0,10.0,10.0,10.0,0.0,,,,,,,
2016-11-27,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,12,11/27,Home,TEN,L,21 to 27,1,1,5.0,44.0,8.8,14.0,1.0,,,,,,,
2016-12-04,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,13,12/04,Home,SF,W,26 to 6,1,1,2.0,19.0,9.5,11.0,0.0,,,,,,1.0,1.0
2016-12-11,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,14,12/11,Away,DET,L,17 to 20,1,1,2.0,28.0,14.0,24.0,0.0,,,,,,,
2016-12-18,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,15,12/18,Home,GB,L,27 to 30,1,1,8.0,110.0,13.8,20.0,0.0,,,,,,,
2016-12-24,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,16,12/24,Home,WAS,L,21 to 41,1,0,3.0,34.0,11.3,18.0,1.0,,,,,,,
2016-01-01,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,17,01/01,Away,MIN,L,10 to 38,1,1,0.0,0.0,,,0.0,,,,,,,
2015-11-15,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,10,11/15,Away,STL,W,37 to 13,0,0,,,,,,,,,,,,
2015-11-22,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,11,11/22,Home,DEN,L,15 to 17,1,0,,,,,,,,,,,,
2015-11-26,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,12,11/26,Away,GB,W,17 to 13,1,0,,,,,,,,,,,,
2015-12-06,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,13,12/06,Home,SF,L,20 to 26,1,0,,,,,,,,,,,,
2015-12-13,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,14,12/13,Home,WAS,L,21 to 24,1,0,1.0,36.0,36.0,36.0,0.0,,,,,,,
2015-12-20,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,15,12/20,Away,MIN,L,17 to 38,1,0,,,,,,,,,,,,
2015-12-27,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,16,12/27,Away,TB,W,26 to 21,1,0,,,,,,,,,,,,
2015-01-03,deontethompson/2534436,"Thompson, Deonte",WR,2015,Regular Season,17,01/03,Home,DET,L,20 to 24,1,0,1.0,45.0,45.0,45.0,0.0,,,,,,,
2014-09-07,deontethompson/2534436,"Thompson, Deonte",WR,2014,Regular Season,1,09/07,Home,CIN,L,16 to 23,0,0,,,,,,,,,,,,
2014-09-11,deontethompson/2534436,"Thompson, Deonte",WR,2014,Regular Season,2,09/11,Home,PIT,W,26 to 6,0,0,,,,,,,,,,,,
2014-12-14,deontethompson/2534436,"Thompson, Deonte",WR,2014,Regular Season,15,12/14,Home,GB,W,21 to 13,0,0,,,,,,,,,,,,
2014-12-21,deontethompson/2534436,"Thompson, Deonte",WR,2014,Regular Season,16,12/21,Away,OAK,L,24 to 26,0,0,,,,,,,,,,,,
2014-12-28,deontethompson/2534436,"Thompson, Deonte",WR,2014,Regular Season,17,12/28,Away,NE,W,17 to 9,1,0,,,,,,,,,,,,
2013-09-05,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,1,09/05,Away,DEN,L,27 to 49,0,0,,,,,,,,,,,,
2013-09-15,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,2,09/15,Home,CLE,W,14 to 6,0,0,,,,,,,,,,,,
2013-09-22,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,3,09/22,Home,HOU,W,30 to 9,0,0,,,,,,,,,,,,
2013-09-29,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,4,09/29,Away,BUF,L,20 to 23,1,0,4.0,50.0,12.5,33.0,0.0,,,,,,,
2013-10-06,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,5,10/06,Away,MIA,W,26 to 23,1,0,2.0,11.0,5.5,6.0,0.0,,,,,,,
2013-10-13,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,6,10/13,Home,GB,L,17 to 19,1,0,,,,,,,,,,,,
2013-10-20,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,7,10/20,Away,PIT,L,16 to 19,1,0,,,,,,,,,,,,
2013-11-03,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,9,11/03,Away,CLE,L,18 to 24,1,0,3.0,24.0,8.0,10.0,0.0,,,,,,,
2013-11-10,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,10,11/10,Home,CIN,W,20 to 17,1,0,0.0,0.0,,,0.0,,,,,,,
2013-11-17,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,11,11/17,Away,CHI,L,20 to 23,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2013-11-24,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,12,11/24,Home,NYJ,W,19 to 3,0,0,,,,,,,,,,,,
2013-11-28,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,13,11/28,Home,PIT,W,22 to 20,0,0,,,,,,,,,,,,
2013-12-08,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,14,12/08,Home,MIN,W,29 to 26,0,0,,,,,,,,,,,,
2013-12-16,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,15,12/16,Away,DET,W,18 to 16,0,0,,,,,,,,,,,,
2013-12-22,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,16,12/22,Home,NE,L,7 to 41,0,0,,,,,,,,,,,,
2013-12-29,deontethompson/2534436,"Thompson, Deonte",WR,2013,Regular Season,17,12/29,Away,CIN,L,17 to 34,0,0,,,,,,,,,,,,
2012-09-10,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,1,09/10,Home,CIN,W,44 to 13,1,0,1.0,25.0,25.0,25.0,0.0,,,,,,,
2012-09-16,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,2,09/16,Away,PHI,L,23 to 24,1,0,,,,,,,,,,,,
2012-09-23,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,3,09/23,Home,NE,W,31 to 30,1,0,,,,,,,,,,,,
2012-09-27,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,4,09/27,Home,CLE,W,23 to 16,1,0,,,,,,,,,,,,
2012-10-07,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,5,10/07,Away,KC,W,9 to 6,1,0,,,,,,,,,,,1.0,1.0
2012-10-14,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,6,10/14,Home,DAL,W,31 to 29,0,0,,,,,,,,,,,,
2012-10-21,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,7,10/21,Away,HOU,L,13 to 43,0,0,,,,,,,,,,,,
2012-11-04,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,9,11/04,Away,CLE,W,25 to 15,0,0,,,,,,,,,,,,
2012-11-11,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,10,11/11,Home,OAK,W,55 to 20,0,0,,,,,,,,,,,,
2012-11-18,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,11,11/18,Away,PIT,W,13 to 10,0,0,,,,,,,,,,,,
2012-11-25,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,12,11/25,Away,SD,W,16 to 13,0,0,,,,,,,,,,,,
2012-12-02,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,13,12/02,Home,PIT,L,20 to 23,0,0,,,,,,,,,,,,
2012-12-09,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,14,12/09,Away,WAS,L,28 to 31,0,0,,,,,,,,,,,,
2012-12-16,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,15,12/16,Home,DEN,L,17 to 34,0,0,,,,,,,,,,,,
2012-12-23,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,16,12/23,Home,NYG,W,33 to 14,0,0,,,,,,,,,,,,
2012-12-30,deontethompson/2534436,"Thompson, Deonte",WR,2012,Regular Season,17,12/30,Away,CIN,L,17 to 23,1,0,4.0,26.0,6.5,11.0,0.0,,,,,,,
2017-09-11,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,1,09/11,Home,NO,W,29 to 19,1,1,1.0,7.0,7.0,7.0,0.0,,,,,,,
2017-09-17,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,2,09/17,Away,PIT,L,9 to 26,1,1,3.0,33.0,11.0,15.0,0.0,,,,,,,
2017-09-24,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,3,09/24,Home,TB,W,34 to 17,1,0,1.0,2.0,2.0,2.0,0.0,,,,,,,
2017-10-01,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,4,10/01,Home,DET,L,7 to 14,1,0,0.0,0.0,,,0.0,,,,,,,
2017-10-09,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,5,10/09,Away,CHI,W,20 to 17,1,1,,,,,,,,,,,,
2017-10-15,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,6,10/15,Home,GB,W,23 to 10,1,0,3.0,51.0,17.0,25.0,0.0,,,,,,,
2017-10-22,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,7,10/22,Home,BAL,W,24 to 16,1,1,3.0,28.0,9.3,11.0,0.0,,,,,,,
2017-10-29,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,8,10/29,Away,CLE,W,33 to 16,1,0,1.0,21.0,21.0,21.0,0.0,,,,,,1.0,0.0
2017-11-12,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,10,11/12,Away,WAS,W,38 to 30,1,1,0.0,0.0,,,0.0,,,,,,,
2017-11-19,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,11,11/19,Home,LA,W,24 to 7,1,0,2.0,10.0,5.0,10.0,0.0,,,,,,,
2017-11-23,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,12,11/23,Away,DET,W,30 to 23,1,0,,,,,,,,,,,,
2017-12-03,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,13,12/03,Away,ATL,W,14 to 9,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-12-10,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,14,12/10,Away,CAR,L,24 to 31,1,0,2.0,23.0,11.5,15.0,0.0,,,,,,,
2017-12-17,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,15,12/17,Home,CIN,W,34 to 7,1,0,,,,,,,,,,,,
2017-12-23,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,16,12/23,Away,GB,W,16 to 0,1,1,0.0,0.0,,,0.0,,,,,,,
2017-12-31,laquontreadwell/2555214,"Treadwell, Laquon",WR,2017,Regular Season,17,12/31,Home,CHI,W,23 to 10,1,1,3.0,16.0,5.3,12.0,0.0,,,,,,,
2016-09-11,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,1,09/11,Away,TEN,W,25 to 16,0,0,,,,,,,,,,,,
2016-09-18,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,2,09/18,Home,GB,W,17 to 14,1,0,,,,,,,,,,,,
2016-09-25,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,3,09/25,Away,CAR,W,22 to 10,0,0,,,,,,,,,,,,
2016-10-03,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,4,10/03,Home,NYG,W,24 to 10,1,0,,,,,,,,,,,,
2016-10-09,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,5,10/09,Home,HOU,W,31 to 13,1,0,,,,,,,,,,,,
2016-10-23,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,7,10/23,Away,PHI,L,10 to 21,0,0,,,,,,,,,,,,
2016-10-31,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,8,10/31,Away,CHI,L,10 to 20,1,0,,,,,,,,,,,,
2016-11-06,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,9,11/06,Home,DET,L,16 to 22,1,0,1.0,15.0,15.0,15.0,0.0,,,,,,,
2016-11-13,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,10,11/13,Away,WAS,L,20 to 26,0,0,,,,,,,,,,,,
2016-11-20,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,11,11/20,Home,ARI,W,30 to 24,1,0,,,,,,,,,,,,
2016-11-24,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,12,11/24,Away,DET,L,13 to 16,1,1,,,,,,,,,,,,
2016-12-01,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,13,12/01,Home,DAL,L,15 to 17,1,0,0.0,0.0,,,0.0,,,,,,,
2016-12-11,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,14,12/11,Away,JAX,W,25 to 16,1,0,,,,,,,,,,,,
2016-12-18,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,15,12/18,Home,IND,L,6 to 34,0,0,,,,,,,,,,,,
2016-12-24,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,16,12/24,Away,GB,L,25 to 38,0,0,,,,,,,,,,,,
2016-01-01,laquontreadwell/2555214,"Treadwell, Laquon",WR,2016,Regular Season,17,01/01,Home,CHI,W,38 to 10,0,0,,,,,,,,,,,,
2017-10-08,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,5,10/08,Home,NYJ,L,14 to 17,1,0,2.0,28.0,14.0,19.0,0.0,,,,,,,
2017-10-15,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,6,10/15,Away,HOU,L,17 to 33,1,0,1.0,20.0,20.0,20.0,0.0,,,,,,,
2017-10-22,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,7,10/22,Home,TEN,L,9 to 12,1,0,1.0,19.0,19.0,19.0,0.0,1.0,6.0,6.0,6.0,0.0,,
2017-10-29,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,8,10/29,Home,MIN,L,16 to 33,1,1,1.0,12.0,12.0,12.0,0.0,,,,,,1.0,1.0
2017-11-12,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,10,11/12,Away,DET,L,24 to 38,1,0,0.0,0.0,,,0.0,,,,,,,
2017-11-19,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,11,11/19,Home,JAX,L,7 to 19,0,0,,,,,,,,,,,,
2017-11-26,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,12,11/26,Away,CIN,L,16 to 30,1,0,0.0,0.0,,,0.0,,,,,,,
2017-12-03,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,13,12/03,Away,LAC,L,10 to 19,0,0,,,,,,,,,,,,
2017-12-10,brycetreggs/2556697,"Treggs, Bryce",WR,2017,Regular Season,14,12/10,Home,GB,L,21 to 27,0,0,,,,,,,,,,,,
2016-09-11,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,1,09/11,Home,CLE,W,29 to 10,0,0,,,,,,,,,,,,
2016-09-19,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,2,09/19,Away,CHI,W,29 to 14,0,0,,,,,,,,,,,,
2016-09-25,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,3,09/25,Home,PIT,W,34 to 3,0,0,,,,,,,,,,,,
2016-10-09,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,5,10/09,Away,DET,L,23 to 24,0,0,,,,,,,,,,,,
2016-10-16,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,6,10/16,Away,WAS,L,20 to 27,0,0,,,,,,,,,,,,
2016-10-23,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,7,10/23,Home,MIN,W,21 to 10,0,0,,,,,,,,,,,,
2016-10-30,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,8,10/30,Away,DAL,L,23 to 29,0,0,,,,,,,,,,,,
2016-11-06,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,9,11/06,Away,NYG,L,23 to 28,1,0,2.0,69.0,34.5,58.0,0.0,,,,,,,
2016-11-13,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,10,11/13,Home,ATL,W,24 to 15,1,1,,,,,,,,,,,,
2016-11-20,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,11,11/20,Away,SEA,L,15 to 26,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-28,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,12,11/28,Home,GB,L,13 to 27,1,0,1.0,11.0,11.0,11.0,0.0,1.0,3.0,3.0,3.0,0.0,,
2016-12-04,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,13,12/04,Away,CIN,L,14 to 32,1,0,,,,,,,,,,,,
2016-12-11,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,14,12/11,Home,WAS,L,22 to 27,1,0,,,,,,,,,,,,
2016-12-18,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,15,12/18,Away,BAL,L,26 to 27,1,0,,,,,,1.0,4.0,4.0,4.0,0.0,,
2016-12-22,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,16,12/22,Home,NYG,W,24 to 19,1,0,0.0,0.0,,,0.0,,,,,,,
2016-01-01,brycetreggs/2556697,"Treggs, Bryce",WR,2016,Regular Season,17,01/01,Home,DAL,W,27 to 13,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-28,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,12,11/28,Home,GB,L,13 to 27,1,0,,,,,,,,,,,,
2016-12-04,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,13,12/04,Away,CIN,L,14 to 32,1,1,6.0,80.0,13.3,41.0,0.0,,,,,,,
2016-12-11,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,14,12/11,Home,WAS,L,22 to 27,1,0,1.0,16.0,16.0,16.0,0.0,,,,,,,
2016-12-18,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,15,12/18,Away,BAL,L,26 to 27,0,0,,,,,,,,,,,,
2016-12-22,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,16,12/22,Home,NYG,W,24 to 19,0,0,,,,,,,,,,,,
2016-01-01,paulturner/2556785,"Turner, Paul",WR,2016,Regular Season,17,01/01,Home,DAL,W,27 to 13,1,1,2.0,30.0,15.0,19.0,0.0,,,,,,,
2017-09-10,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,1,09/10,Away,CIN,W,20 to 0,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2017-09-17,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,2,09/17,Home,CLE,W,24 to 10,1,1,1.0,7.0,7.0,7.0,0.0,,,,,,,
2017-09-24,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,3,09/24,Away,JAX,L,7 to 44,1,1,1.0,6.0,6.0,6.0,0.0,1.0,4.0,4.0,4.0,0.0,,
2017-10-01,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,4,10/01,Home,PIT,L,9 to 26,1,1,6.0,55.0,9.2,16.0,1.0,,,,,,,
2017-10-08,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,5,10/08,Away,OAK,W,30 to 17,1,1,3.0,133.0,44.3,54.0,0.0,,,,,,,
2017-10-15,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,6,10/15,Home,CHI,L,24 to 27,1,1,3.0,30.0,10.0,16.0,0.0,,,,,,,
2017-10-22,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,7,10/22,Away,MIN,L,16 to 24,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-10-26,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,8,10/26,Home,MIA,W,40 to 0,0,0,,,,,,,,,,,,
2017-11-05,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,9,11/05,Away,TEN,L,20 to 23,1,1,4.0,19.0,4.8,8.0,1.0,,,,,,,
2017-11-19,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,11,11/19,Away,GB,W,23 to 0,1,1,4.0,56.0,14.0,21.0,1.0,,,,,,,
2017-11-27,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,12,11/27,Home,HOU,W,23 to 16,1,1,5.0,48.0,9.6,24.0,0.0,,,,,,,
2017-12-03,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,13,12/03,Home,DET,W,44 to 20,1,1,5.0,116.0,23.2,66.0,0.0,,,,,,,
2017-12-10,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,14,12/10,Away,PIT,L,38 to 39,1,1,3.0,72.0,24.0,40.0,0.0,,,,,,,
2017-12-17,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,15,12/17,Away,CLE,W,27 to 10,1,1,6.0,89.0,14.8,30.0,0.0,,,,,,,
2017-12-23,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,16,12/23,Home,IND,W,23 to 16,1,1,4.0,60.0,15.0,23.0,0.0,,,,,,,
2017-12-31,mikewallace/2507763,"Wallace, Mike",WR,2017,Regular Season,17,12/31,Home,CIN,L,27 to 31,1,1,5.0,40.0,8.0,12.0,1.0,,,,,,,
2016-09-11,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,1,09/11,Home,BUF,W,13 to 7,1,1,3.0,91.0,30.3,66.0,1.0,1.0,11.0,11.0,11.0,0.0,,
2016-09-18,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,2,09/18,Away,CLE,W,25 to 20,1,1,4.0,41.0,10.3,17.0,2.0,,,,,,,
2016-09-25,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,3,09/25,Away,JAX,W,19 to 17,1,1,3.0,34.0,11.3,15.0,0.0,1.0,5.0,5.0,5.0,0.0,,
2016-10-02,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,4,10/02,Home,OAK,L,27 to 28,1,1,4.0,44.0,11.0,17.0,0.0,1.0,3.0,3.0,3.0,0.0,,
2016-10-09,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,5,10/09,Home,WAS,L,10 to 16,1,1,7.0,63.0,9.0,13.0,0.0,,,,,,,
2016-10-16,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,6,10/16,Away,NYG,L,23 to 27,1,1,4.0,97.0,24.3,70.0,0.0,,,,,,,
2016-10-23,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,7,10/23,Away,NYJ,L,16 to 24,1,1,10.0,120.0,12.0,53.0,0.0,,,,,,,
2016-11-06,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,9,11/06,Home,PIT,W,21 to 14,1,1,4.0,124.0,31.0,95.0,1.0,,,,,,,
2016-11-10,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,10,11/10,Home,CLE,W,28 to 7,1,1,4.0,59.0,14.8,23.0,0.0,,,,,,,
2016-11-20,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,11,11/20,Away,DAL,L,17 to 27,1,1,5.0,62.0,12.4,27.0,0.0,1.0,13.0,13.0,13.0,0.0,1.0,0.0
2016-11-27,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,12,11/27,Home,CIN,W,19 to 14,1,1,3.0,57.0,19.0,31.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,,
2016-12-04,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,13,12/04,Home,MIA,W,38 to 6,1,1,6.0,59.0,9.8,16.0,0.0,,,,,,,
2016-12-12,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,14,12/12,Away,NE,L,23 to 30,1,1,5.0,52.0,10.4,20.0,0.0,,,,,,,
2016-12-18,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,15,12/18,Home,PHI,W,27 to 26,1,1,2.0,60.0,30.0,54.0,0.0,,,,,,,
2016-12-25,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,16,12/25,Away,PIT,L,27 to 31,1,1,4.0,21.0,5.3,14.0,0.0,,,,,,,
2016-01-01,mikewallace/2507763,"Wallace, Mike",WR,2016,Regular Season,17,01/01,Away,CIN,L,10 to 27,1,1,4.0,33.0,8.3,11.0,0.0,,,,,,,
2015-09-14,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,1,09/14,Away,SF,L,3 to 20,1,1,6.0,63.0,10.5,19.0,0.0,,,,,,,
2015-09-20,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,2,09/20,Home,DET,W,26 to 16,1,1,3.0,38.0,12.7,22.0,0.0,,,,,,,
2015-09-27,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,3,09/27,Home,SD,W,31 to 14,1,1,3.0,49.0,16.3,19.0,0.0,,,,,,,
2015-10-04,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,4,10/04,Away,DEN,L,20 to 23,1,0,8.0,83.0,10.4,18.0,1.0,,,,,,,
2015-10-18,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,6,10/18,Home,KC,W,16 to 10,1,1,2.0,23.0,11.5,13.0,0.0,,,,,,,
2015-10-25,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,7,10/25,Away,DET,W,28 to 19,1,1,4.0,36.0,9.0,17.0,0.0,,,,,,,
2015-11-01,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,8,11/01,Away,CHI,W,23 to 20,1,1,0.0,0.0,,,0.0,,,,,,,
2015-11-08,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,9,11/08,Home,STL,W,21 to 18,1,1,1.0,4.0,4.0,4.0,0.0,,,,,,,
2015-11-15,mikewallace/2507763,"Wallace, Mike",WR,2015,Regular Season,10,11/15,Away,OAK,W,30 to 14,1,1,1.0,22.0,22.0,22.0,0.0,,,,,,,
